x,y,z,i
0.6856986,0.0026927455,0.1875874,128.0
0.6600697,0.0025921005,0.17779286,128.0
0.6683022,0.0026244295,0.17719842,128.0
0.65767205,0.002582685,0.17161857,128.0
0.67722815,0.002659482,0.173884,128.0
0.681687,0.002676992,0.17217824,128.0
0.7240894,0.0028435066,0.17986606,128.0
0.7020584,0.0027569907,0.17146923,128.0
0.69125247,0.0027145557,0.16595635,128.0
0.6653285,0.0026127521,0.15697174,128.0
0.64694357,0.0025405542,0.14995465,128.0
0.6703435,0.002632446,0.15260705,128.0
0.6709376,0.002634779,0.14997342,128.0
0.6829494,0.0026819496,0.14984499,128.0
0.6682822,0.0026243513,0.14387853,128.0
0.6917369,0.002716458,0.14608823,128.0
0.7267736,0.0028540478,0.15050867,128.0
0.727359,0.0028563465,0.14765355,128.0
0.73558325,0.0028886432,0.14631777,128.0
0.72849625,0.0028608125,0.14193635,128.0
0.73287886,0.002878023,0.13980523,128.0
0.7334222,0.0028801567,0.13692604,128.0
0.7339543,0.0028822464,0.13404492,128.0
0.734475,0.002884291,0.13116163,128.0
0.73882633,0.0029013788,0.12894684,128.0
0.739327,0.0029033448,0.12604447,128.0
0.7398163,0.0029052664,0.12314006,128.0
0.7364446,0.0028920257,0.119608715,128.0
0.7369086,0.0028938479,0.116715774,128.0
0.73736125,0.0028956253,0.11382102,128.0
0.73780257,0.0028973583,0.11092451,128.0
0.71507925,0.0028081236,0.10463826,128.0
0.73865104,0.0029006903,0.105126426,128.0
0.73905814,0.002902289,0.102224916,128.0
0.7394539,0.0029038433,0.09932184,128.0
0.7398382,0.0029053523,0.09641723,128.0
0.7440803,0.002922011,0.09399992,128.0
0.7405726,0.0029082363,0.0906036,128.0
0.7409227,0.0029096112,0.08769466,128.0
0.7412613,0.002910941,0.084784366,128.0
0.745465,0.0029274488,0.08230083,128.0
0.74578243,0.0029286954,0.07937265,128.0
0.72281045,0.0028384842,0.07405831,128.0
0.74638283,0.002931053,0.07351285,128.0
0.7466657,0.0029321641,0.07058123,128.0
0.74693716,0.00293323,0.067648605,128.0
0.72388446,0.0028427017,0.06269567,128.0
0.7474454,0.0029352258,0.06178002,128.0
0.7476823,0.002936156,0.058844313,128.0
0.74790764,0.002937041,0.055907704,128.0
0.7286702,0.0028614954,0.05159309,128.0
0.7249759,0.002846988,0.04847094,128.0
0.71338403,0.0028014665,-0.044882625,128.0
0.7327584,0.00287755,-0.048991248,128.0
0.7325604,0.0028767725,-0.05186851,128.0
0.7323511,0.0028759504,-0.0547448,128.0
0.75157017,0.0029514239,-0.05915028,128.0
0.73189855,0.0028741732,-0.060494963,128.0
0.7316553,0.002873218,-0.06336868,128.0
0.7508212,0.0029484828,-0.06800036,128.0
0.75054836,0.0029474113,-0.07094823,128.0
0.730858,0.002870087,-0.07198376,128.0
0.7305697,0.002868955,-0.07485329,128.0
0.7496605,0.0029439246,-0.07978536,128.0
0.72995925,0.0028665576,-0.080588944,128.0
0.745136,0.0029261569,-0.08522753,128.0
0.7254309,0.002848775,-0.08586105,128.0
0.72895926,0.0028626306,-0.08918276,128.0
0.72473425,0.002846039,-0.0915559,128.0
0.7243691,0.002844605,-0.09440133,128.0
0.7433191,0.002919022,-0.099840984,128.0
0.7429213,0.0029174597,-0.10275924,128.0
0.7193456,0.0028248779,-0.102378815,128.0
0.7420913,0.0029142003,-0.10859095,128.0
0.7185194,0.0028216334,-0.10802538,128.0
0.7412155,0.0029107612,-0.11441596,128.0
0.74076056,0.0029089747,-0.117325835,128.0
0.74029416,0.0029071427,-0.12023391,128.0
0.7398163,0.0029052664,-0.12314013,128.0
0.739327,0.0029033448,-0.12604445,128.0
0.73882633,0.0029013788,-0.12894681,128.0
0.7383143,0.0028993678,-0.1318472,128.0
0.71477175,0.0028069161,-0.1305415,128.0
0.7142536,0.0028048814,-0.13334732,128.0
0.7367098,0.002893067,-0.14053598,128.0
0.73615223,0.0028908777,-0.14342797,128.0
0.7126331,0.0027985175,-0.14175263,128.0
0.73500305,0.0028863647,-0.14920527,128.0
0.7344115,0.0028840418,-0.1520904,128.0
0.7338086,0.002881674,-0.15497334,128.0
0.7331943,0.0028792617,-0.15785383,128.0
0.70971256,0.0027870487,-0.15571705,128.0
0.7281259,0.002859358,-0.16275668,128.0
0.7274811,0.0028568262,-0.16561471,128.0
0.7040297,0.0027647319,-0.1631866,128.0
0.726158,0.0028516303,-0.1713233,128.0
0.72168744,0.0028340742,-0.17326318,128.0
0.72479016,0.0028462585,-0.17702115,128.0
0.7240894,0.0028435066,-0.17986603,128.0
0.7233774,0.0028407106,-0.18270825,128.0
0.72265434,0.0028378712,-0.18554755,128.0
0.72192013,0.0028349878,-0.18838398,128.0
0.7174051,0.0028172573,-0.1902179,128.0
0.7354814,0.0028882432,-0.19810532,128.0
0.71588904,0.0028113036,-0.1958466,128.0
0.7151144,0.0028082617,-0.19865641,128.0
0.71432877,0.0028051764,-0.20146313,128.0
0.7172815,0.002816772,-0.20534003,128.0
0.71646965,0.0028135837,-0.20815521,128.0
0.71190584,0.0027956618,-0.20986451,128.0
0.71107626,0.002792404,-0.21265855,128.0
0.7102356,0.0027891027,-0.21544933,128.0
0.7280219,0.0028589498,-0.22397046,128.0
0.7159678,0.0028116128,-0.22334352,128.0
0.7076483,0.0027789422,-0.22380152,128.0
0.706764,0.0027754696,-0.22657873,128.0
0.7058688,0.002771954,-0.22935238,128.0
0.7049627,0.002768396,-0.23212256,128.0
0.72254324,0.0028374349,-0.24106045,128.0
0.70311785,0.0027611512,-0.23765224,128.0
0.7206276,0.0028299121,-0.24672793,128.0
0.7196532,0.0028260858,-0.24955587,128.0
0.7186677,0.0028222157,-0.25238,128.0
0.69929826,0.0027461515,-0.24866703,128.0
0.71666336,0.0028143444,-0.25801674,128.0
0.7156446,0.0028103439,-0.2608291,128.0
0.7036381,0.0027631943,-0.25958776,128.0
0.71357405,0.0028022127,-0.26644158,128.0
0.7454496,0.0029273883,-0.28168404,128.0
0.7005312,0.0027509932,-0.26785925,128.0
0.6812876,0.0026754236,-0.26357228,128.0
0.69840586,0.0027426472,-0.27335283,128.0
0.697327,0.0027384106,-0.2760934,128.0
0.7070987,0.0027767841,-0.2831794,128.0
0.73860633,0.0029005148,-0.29916874,128.0
0.7156797,0.0028104817,-0.29315913,128.0
0.69290435,0.0027210426,-0.28701255,128.0
0.71335524,0.0028013536,-0.29877102,128.0
0.72304237,0.0028393948,-0.3061712,128.0
0.73259014,0.0028768892,-0.31361276,128.0
0.73135304,0.002872031,-0.31648713,128.0
0.73010457,0.0028671282,-0.3193567,128.0
0.70735174,0.0027777776,-0.31271932,128.0
0.74893814,0.002941088,-0.3346267,128.0
0.7262916,0.002852155,-0.32793587,128.0
0.7249983,0.002847076,-0.3307854,128.0
0.7378606,0.0028975864,-0.34016111,128.0
0.7223781,0.0028367862,-0.3364692,128.0
0.7139936,0.0028038605,-0.33598232,128.0
0.7338021,0.0028816485,-0.34883007,128.0
0.73242664,0.002876247,-0.35170907,128.0
0.71700394,0.002815682,-0.34777442,128.0
0.72964185,0.0028653112,-0.3574505,128.0
0.7072595,0.0027774153,-0.349936,128.0
0.7058797,0.002771997,-0.3527109,128.0
0.72538006,0.0028485751,-0.36602163,128.0
0.7135126,0.0028019715,-0.36355552,128.0
0.7224832,0.0028371993,-0.37170726,128.0
0.7210179,0.0028314448,-0.3745416,128.0
0.6988187,0.0027442682,-0.36650205,128.0
0.718054,0.0028198056,-0.38019305,128.0
0.7062372,0.0027734009,-0.37749442,128.0
0.715046,0.002807993,-0.38582075,128.0
0.7238001,0.0028423707,-0.39422196,128.0
0.71199363,0.0027960066,-0.39142495,128.0
0.7002207,0.002749774,-0.38854104,128.0
0.70889765,0.0027838484,-0.3970047,128.0
0.7175187,0.0028177034,-0.40554237,128.0
0.7057577,0.0027715177,-0.40256009,128.0
0.71431136,0.0028051082,-0.4111654,128.0
0.68234015,0.0026795568,-0.39633766,128.0
0.7110602,0.002792341,-0.41676274,128.0
0.7094181,0.0027858925,-0.41955182,128.0
0.70776516,0.0027794011,-0.42233452,128.0
0.68605405,0.0026941416,-0.41304147,128.0
0.7245113,0.0028451635,-0.4400802,128.0
0.72277755,0.002838355,-0.44292197,128.0
0.6944096,0.002726954,-0.42929804,128.0
0.7192766,0.0028246068,-0.44858497,128.0
0.7108227,0.0027914082,-0.4471995,128.0
0.33597904,0.0013193933,-0.31550777,128.0
0.33473748,0.0013145176,-0.3168247,128.0
0.3165594,0.0012431322,-0.30198485,128.0
0.33223888,0.0013047056,-0.31944397,128.0
0.31417784,0.0012337797,-0.30446184,128.0
0.31297982,0.001229075,-0.30569327,128.0
0.31177697,0.0012243513,-0.30692,128.0
0.3271804,0.0012848407,-0.3246231,128.0
0.325903,0.0012798245,-0.3259055,128.0
0.3246207,0.0012747889,-0.32718283,128.0
0.30691764,0.0012052688,-0.31177935,128.0
0.3056909,0.0012004514,-0.31298223,128.0
0.33709764,0.001323786,-0.3478603,128.0
0.30322337,0.0011907613,-0.31537345,128.0
0.31813437,0.001249317,-0.33349332,128.0
0.31682226,0.0012441644,-0.33474004,128.0
0.31550533,0.0012389927,-0.33598164,128.0
0.31418362,0.0012338024,-0.337218,128.0
0.29697302,0.0011662162,-0.3212661,128.0
0.3115254,0.0012233634,-0.33967525,128.0
0.31018907,0.0012181157,-0.34089598,128.0
0.2931677,0.0011512727,-0.32474238,128.0
0.30750227,0.0012075646,-0.34332162,128.0
0.30615157,0.0012022604,-0.3445266,128.0
0.2893217,0.0011361693,-0.3281736,128.0
0.3034363,0.0011915975,-0.3469205,128.0
0.28673536,0.0011260128,-0.33043578,128.0
0.30070233,0.0011808613,-0.34929287,128.0
0.28666416,0.0011257331,-0.3356432,128.0
0.28282273,0.0011106478,-0.33379084,128.0
0.28401923,0.0011153464,-0.3378843,128.0
0.28019246,0.0011003187,-0.3360018,128.0
0.2813568,0.0011048912,-0.3401045,128.0
0.28001904,0.0010996377,-0.34120682,128.0
0.27867696,0.0010943674,-0.3423038,128.0
0.2895825,0.0011371935,-0.3585659,128.0
0.27597997,0.0010837762,-0.34448197,128.0
0.26006642,0.0010212836,-0.3272437,128.0
0.27326593,0.0010731182,-0.3466389,128.0
0.2719026,0.0010677644,-0.34770936,128.0
0.28248674,0.0011093284,-0.36418238,128.0
0.28105438,0.0011037035,-0.36528897,128.0
0.26778758,0.0010516046,-0.35088837,128.0
0.26640752,0.0010461851,-0.35193732,128.0
0.2626818,0.0010315543,-0.34986207,128.0
0.2496592,9.804143E-4,-0.33525115,128.0
0.262243,0.001029831,-0.3550514,128.0
0.2585421,0.0010152975,-0.3529323,128.0
0.24339996,9.558342E-4,-0.33501396,128.0
0.25576213,0.0010043805,-0.35495207,128.0
0.2407614,9.454725E-4,-0.33691522,128.0
0.23718141,9.3141384E-4,-0.3346762,128.0
0.2381079,9.3505223E-4,-0.33879575,128.0
0.23677555,9.2982006E-4,-0.33972824,128.0
0.2310049,9.0715865E-4,-0.33423886,128.0
0.22969064,9.019976E-4,-0.3351434,128.0
0.21297172,8.3634217E-4,-0.31338084,128.0
0.19430412,7.6303433E-4,-0.28834113,128.0
0.19100356,7.50073E-4,-0.2858593,128.0
0.18551637,7.2852476E-4,-0.28002137,128.0
0.19517615,7.664588E-4,-0.29712948,128.0
0.18331142,7.198659E-4,-0.28146976,128.0
0.1631652,6.4075144E-4,-0.25270012,128.0
0.17058203,6.698774E-4,-0.26647753,128.0
0.19048496,7.4803643E-4,-0.30015862,128.0
0.2205095,8.6594315E-4,-0.35050482,128.0
0.2191313,8.6053094E-4,-0.3513681,128.0
0.19513883,7.6631224E-4,-0.31565085,128.0
0.19797322,7.7744294E-4,-0.3230653,128.0
0.22105072,8.680685E-4,-0.36392507,128.0
0.2155969,8.4665127E-4,-0.35810792,128.0
0.21818568,8.5681747E-4,-0.36564997,128.0
0.24657783,9.683137E-4,-0.4169434,128.0
0.34369275,0.0013496851,-0.5864005,128.0
0.3394284,0.0013329389,-0.5843734,128.0
0.37609223,0.0014769181,-0.65338933,128.0
0.40062472,0.0015732575,-0.7023755,128.0
0.4728013,0.0018566956,-0.8365311,128.0
0.47337273,0.0018589396,-0.8452741,128.0
0.50037366,0.0019649728,-0.901777,128.0
0.5005865,0.0019658087,-0.91057026,128.0
0.4857665,0.0019076101,-0.8918916,128.0
0.50082725,0.001966754,-0.9282027,128.0
0.4916631,0.0019307662,-0.91984385,128.0
0.4368558,0.0017155373,-0.8250837,128.0
0.35739598,0.0014034978,-0.6814664,128.0
0.33494133,0.001315318,-0.64479464,128.0
0.29841587,0.0011718823,-0.5800361,128.0
0.2145997,8.427353E-4,-0.42117876,128.0
0.15487656,6.082019E-4,-0.30693865,128.0
0.13967977,5.485239E-4,-0.2795452,128.0
0.09875827,3.8782478E-4,-0.19960448,128.0
0.09625797,3.7800605E-4,-0.19648843,128.0
0.07672017,3.012809E-4,-0.15817574,128.0
0.0744102,2.9220965E-4,-0.15496014,128.0
0.08384737,3.2926953E-4,-0.1763848,128.0
0.073190875,2.8742134E-4,-0.15553978,128.0
0.08410615,3.3028572E-4,-0.18057323,128.0
0.09323482,3.6613413E-4,-0.20224348,128.0
0.11024708,4.3294145E-4,-0.24163765,128.0
0.08839262,3.4711874E-4,-0.19576941,128.0
0.09720949,3.817427E-4,-0.21757081,128.0
0.07739078,3.0391442E-4,-0.1750558,128.0
0.10331228,4.0570842E-4,-0.23619327,128.0
0.08530668,3.3500022E-4,-0.1971337,128.0
0.09838446,3.8635684E-4,-0.22982678,128.0
0.083755836,3.2891004E-4,-0.1977976,128.0
0.08297845,3.2585725E-4,-0.19812499,128.0
0.08070733,3.169385E-4,-0.19484618,128.0
0.07698493,3.023206E-4,-0.18794371,128.0
0.08360442,3.2831542E-4,-0.20641096,128.0
0.0668071,2.6235217E-4,-0.16681977,128.0
0.07763688,3.0488084E-4,-0.19608985,128.0
0.0683377,2.683629E-4,-0.1746028,128.0
0.07046578,2.7671986E-4,-0.1821444,128.0
0.06696429,2.6296946E-4,-0.17513414,128.0
0.066276036,2.6026668E-4,-0.17539576,128.0
0.06558675,2.5755988E-4,-0.17565466,128.0
0.06759615,2.654508E-4,-0.18322876,128.0
0.0829359,3.2569017E-4,-0.2275574,128.0
0.07543636,2.962394E-4,-0.20953415,128.0
0.06935286,2.7234943E-4,-0.19503617,128.0
0.06729422,2.6426508E-4,-0.19162731,128.0
0.06398569,2.512725E-4,-0.18452062,128.0
0.059470747,2.3354225E-4,-0.17370127,128.0
0.066280834,2.602855E-4,-0.19610147,128.0
0.066744484,2.621063E-4,-0.20005977,128.0
0.06595835,2.5901914E-4,-0.20032033,128.0
0.057940245,2.2753196E-4,-0.17832309,128.0
0.059620656,2.3413094E-4,-0.18597691,128.0
0.074207924,2.9141532E-4,-0.23464505,128.0
0.05815823,2.2838797E-4,-0.18643942,128.0
0.059719138,2.3451768E-4,-0.19412155,128.0
0.06804222,2.672025E-4,-0.22430682,128.0
0.06827829,2.6812954E-4,-0.22830877,128.0
0.05411985,2.1252922E-4,-0.1835891,128.0
0.055574607,2.1824207E-4,-0.1912905,128.0
0.05482299,2.1529045E-4,-0.19150726,128.0
0.045601647,1.7907815E-4,-0.16169247,128.0
0.051229507,2.0117882E-4,-0.18441653,128.0
0.035042074,1.3761058E-4,-0.12809323,128.0
0.043693647,1.715854E-4,-0.16221848,128.0
0.050052933,1.965584E-4,-0.188777,128.0
0.04438768,1.7431089E-4,-0.17010392,128.0
0.051478416,2.0215627E-4,-0.20049672,128.0
0.034430478,1.3520884E-4,-0.13631904,128.0
0.032014523,1.2572136E-4,-0.12888326,128.0
0.04448629,1.7469814E-4,-0.18214607,128.0
0.034643024,1.3604353E-4,-0.14429969,128.0
0.039472252,1.5500795E-4,-0.16730669,128.0
0.03350865,1.3158882E-4,-0.14456733,128.0
0.03815703,1.4984306E-4,-0.16761154,128.0
0.03579707,1.4057547E-4,-0.16014794,128.0
0.030131636,1.1832725E-4,-0.13733327,128.0
0.037000652,1.4530195E-4,-0.17186207,128.0
0.041160606,1.6163813E-4,-0.19490106,128.0
0.03564973,1.3999688E-4,-0.17214736,128.0
0.030298417,1.189822E-4,-0.14925577,128.0
0.03429661,1.3468316E-4,-0.17242205,128.0
0.029125215,1.1437503E-4,-0.14948912,128.0
0.040249195,1.58059E-4,-0.2109953,128.0
0.035125922,1.3793987E-4,-0.18814918,128.0
0.034386847,1.3503751E-4,-0.18828566,128.0
0.04189193,1.6451004E-4,-0.23458885,128.0
0.03424801,1.344923E-4,-0.19623378,128.0
0.033477146,1.314651E-4,-0.19636676,128.0
0.03270576,1.2843587E-4,-0.19649671,128.0
0.034434773,1.3522571E-4,-0.21202186,128.0
0.026280785,1.0320492E-4,-0.16593164,128.0
0.0238441,9.363603E-5,-0.1544705,128.0
0.027875861,1.094688E-4,-0.18541622,128.0
0.028276863,1.1104354E-4,-0.19324207,128.0
0.026418814,1.0374696E-4,-0.18562943,128.0
0.02033247,7.984583E-5,-0.14700049,128.0
0.015082529,5.922925E-5,-0.112291604,128.0
0.017665366,6.937208E-5,-0.13555376,128.0
0.021544613,8.460592E-5,-0.17054452,128.0
0.02276916,8.941473E-5,-0.18611234,128.0
0.022038085,8.654379E-5,-0.18620034,128.0
0.015534016,6.1002243E-5,-0.1358145,128.0
0.014572631,5.7226873E-5,-0.131998,128.0
0.016541125,6.4957174E-5,-0.15542226,128.0
0.014330495,5.6276003E-5,-0.13986777,128.0
0.0133988345,5.2617364E-5,-0.13604176,128.0
0.013965558,5.4842894E-5,-0.14774139,128.0
0.015504955,6.0888124E-5,-0.1711993,128.0
0.0128047895,5.0284543E-5,-0.14784652,128.0
0.012874887,5.055982E-5,-0.15576881,128.0
0.01287503,5.0560375E-5,-0.16359414,128.0
0.011352897,4.4582946E-5,-0.15187627,128.0
0.009930103,3.899562E-5,-0.1402489,128.0
0.011727388,4.6053578E-5,-0.1754084,128.0
0.012997575,5.1041614E-5,-0.20659153,128.0
0.012186149,4.7855137E-5,-0.20664099,128.0
0.010088763,3.9618677E-5,-0.1833226,128.0
0.00936883,3.6791494E-5,-0.18336079,128.0
0.009016093,3.540629E-5,-0.19118753,128.0
0.008265285,3.2457858E-5,-0.19122146,128.0
0.0076673687,3.0109839E-5,-0.19514942,128.0
0.007731345,3.0361074E-5,-0.21866336,128.0
0.006379509,2.5052397E-5,-0.20299977,128.0
0.0055822413,2.192152E-5,-0.20302327,128.0
0.005246755,2.0604064E-5,-0.22263819,128.0
0.0043723723,1.7170352E-5,-0.22265707,128.0
0.0034367167,1.3496022E-5,-0.21877299,128.0
0.0025776315,1.0122386E-5,-0.21878481,128.0
0.0015338386,6.0234E-6,-0.19529398,128.0
9.664601E-4,3.795299E-6,-0.2460981,128.0
-1.6732592E-8,-6.570906E-11,-0.1914,128.0
-8.5923617E-4,-3.3742297E-6,-0.21879831,128.0
-0.0017183879,-6.7481274E-6,-0.21879326,128.0
-0.0018872683,-7.4113223E-6,-0.16018888,128.0
-0.0027612997,-1.08436525E-5,-0.1757783,128.0
-0.003604692,-1.4155663E-5,-0.1835646,128.0
-0.004141792,-1.6264861E-5,-0.1757512,128.0
-0.0041859844,-1.6438404E-5,-0.15224247,128.0
-0.0063794963,-2.5052348E-5,-0.20299977,128.0
-0.0063497266,-2.4935443E-5,-0.17958778,128.0
-0.0075142453,-2.9508521E-5,-0.19125244,128.0
-0.008265273,-3.245781E-5,-0.19122146,128.0
-0.009199793,-3.6127687E-5,-0.19508319,128.0
-0.0077716294,-3.051927E-5,-0.15210158,128.0
-0.008588626,-3.3727625E-5,-0.15606384,128.0
-0.008736341,-3.4307704E-5,-0.1481426,128.0
-0.010793627,-4.2386688E-5,-0.1715608,128.0
-0.013808687,-5.422686E-5,-0.2065389,128.0
-0.014619697,-5.7411704E-5,-0.20648308,128.0
-0.01776358,-6.975776E-5,-0.237637,128.0
-0.012569032,-4.935872E-5,-0.15970616,128.0
-0.012874876,-5.0559775E-5,-0.15576881,128.0
-0.013486437,-5.2961375E-5,-0.15571705,128.0
-0.012329994,-4.8420017E-5,-0.13614279,128.0
-0.015443038,-6.0644972E-5,-0.16337173,128.0
-0.031776875,-1.2478813E-4,-0.3226389,128.0
-0.03105618,-1.2195794E-4,-0.30311313,128.0
-0.031420715,-1.2338949E-4,-0.29523268,128.0
-0.03215195,-1.2626103E-4,-0.29123056,128.0
-0.031511195,-1.2374479E-4,-0.27550375,128.0
-0.024330035,-9.5544296E-5,-0.20556517,128.0
-0.027517274,-1.0806063E-4,-0.22492298,128.0
-5.85729,-0.023001637,-43.60839,128.0
-6.6223135,-0.026005896,-46.53111,128.0
-6.2258306,-0.024448901,-42.546898,128.0
-8.438152,-0.033136714,-47.252476,128.0
-8.084679,-0.03174862,-44.267788,128.0
-7.608461,-0.029878506,-38.250626,128.0
-7.7586207,-0.030468185,-38.22045,128.0
-7.851919,-0.03083457,-37.17992,128.0
-9.000913,-0.03534668,-41.024166,128.0
-0.04662899,-1.8311253E-4,-0.18160935,128.0
-0.047341798,-1.8591175E-4,-0.18142483,128.0
-0.060073815,-2.359105E-4,-0.22657105,128.0
-0.052822486,-2.0743445E-4,-0.19611056,128.0
-0.053592194,-2.1045712E-4,-0.1959016,128.0
-0.057492662,-2.2577429E-4,-0.20696276,128.0
-0.056187734,-2.2064982E-4,-0.19922824,128.0
-0.061290544,-2.4068862E-4,-0.21409975,128.0
-0.062130835,-2.4398844E-4,-0.21385741,128.0
-0.050811574,-1.995376E-4,-0.17236657,128.0
-0.06492596,-2.5496492E-4,-0.21709932,128.0
-0.0691743,-2.7164817E-4,-0.22803888,128.0
-0.06201262,-2.435242E-4,-0.20157674,128.0
-0.0732859,-2.877945E-4,-0.23493467,128.0
-0.07655989,-3.0065147E-4,-0.24208201,128.0
-0.067985296,-2.6697895E-4,-0.2120689,128.0
-0.06517118,-2.559279E-4,-0.20057783,128.0
-0.05864006,-2.3028013E-4,-0.17809418,128.0
-0.058104716,-2.2817783E-4,-0.17416298,128.0
-0.06877835,-2.700933E-4,-0.2034908,128.0
-0.054417703,-2.1369889E-4,-0.15894234,128.0
-0.06654117,-2.613079E-4,-0.1918901,128.0
-0.082833834,-3.2528932E-4,-0.23587804,128.0
-0.1007794,-3.9576177E-4,-0.2834149,128.0
-0.13627322,-5.3514633E-4,-0.37851635,128.0
-0.23408328,-9.192475E-4,-0.6422719,128.0
-0.2771684,-0.0010884432,-0.7513037,128.0
-0.34297496,-0.0013468663,-0.9185568,128.0
-0.36729288,-0.001442363,-0.97202,128.0
-0.38364285,-0.0015065696,-1.0033551,128.0
-0.40309453,-0.0015829564,-1.0419444,128.0
-0.4114476,-0.0016157591,-1.0512486,128.0
-0.44288722,-0.0017392227,-1.1186141,128.0
-0.43857718,-0.0017222972,-1.0951434,128.0
-0.4443384,-0.0017449217,-1.0970274,128.0
-0.4589908,-0.0018024617,-1.1205369,128.0
-0.45592552,-0.0017904243,-1.10071,128.0
-0.47233582,-0.0018548677,-1.1277813,128.0
-0.48740584,-0.0019140479,-1.1510568,128.0
-0.49499184,-0.0019438382,-1.1563045,128.0
-0.48868647,-0.0019190769,-1.1292971,128.0
-0.50093216,-0.0019671659,-1.145235,128.0
-0.49754098,-0.0019538486,-1.1254241,128.0
-0.51945674,-0.0020399122,-1.1626297,128.0
-0.51438904,-0.002020011,-1.1392541,128.0
-0.5220963,-0.0020502775,-1.1443217,128.0
-0.5233206,-0.0020550857,-1.1351789,128.0
-0.52777445,-0.0020725757,-1.1331152,128.0
-0.54384375,-0.00213568,-1.1557356,128.0
-0.5366575,-0.0021074596,-1.1289351,128.0
-0.5410863,-0.0021248518,-1.126819,128.0
-0.55571926,-0.0021823153,-1.1457394,128.0
-0.5602143,-0.0021999674,-1.1435483,128.0
-0.5543236,-0.0021768347,-1.1203662,128.0
-0.5709214,-0.0022420145,-1.1426018,128.0
-0.5859901,-0.0023011893,-1.1613315,128.0
-0.57810706,-0.0022702327,-1.1346077,128.0
-0.58255816,-0.002287712,-1.1323286,128.0
-0.59963065,-0.0023547558,-1.1543475,128.0
-0.59143335,-0.0023225648,-1.1277183,128.0
-0.59585696,-0.0023399366,-1.1253872,128.0
-0.60027206,-0.0023572745,-1.1230384,128.0
-0.6046775,-0.0023745748,-1.1206726,128.0
-0.62031364,-0.0024359783,-1.138927,128.0
-0.6266604,-0.002460902,-1.1398996,128.0
-0.63113165,-0.0024784605,-1.1374302,128.0
-0.63559365,-0.002495983,-1.1349428,128.0
-0.6265637,-0.0024605223,-1.1085843,128.0
-0.630912,-0.002477598,-1.1061155,128.0
-0.6469744,-0.002540675,-1.1239961,128.0
-0.6395798,-0.0025116366,-1.1011262,128.0
-0.6557821,-0.0025752634,-1.1188803,128.0
-0.65818554,-0.0025847016,-1.1129394,128.0
-0.67653954,-0.0026567779,-1.1337898,128.0
-0.6789754,-0.0026663437,-1.127783,128.0
-0.6692261,-0.002628058,-1.1017752,128.0
-0.6490428,-0.002548798,-1.0591496,128.0
-0.6593494,-0.0025892719,-1.0665444,128.0
-0.6325226,-0.002483923,-1.0142244,128.0
-0.57409143,-0.002254463,-0.9125313,128.0
-0.4918851,-0.001931638,-0.7750931,128.0
-0.47594768,-0.0018690516,-0.74350935,128.0
-0.46193972,-0.0018140421,-0.7154236,128.0
-0.43063715,-0.0016911166,-0.6612319,128.0
-0.37745038,-0.0014822516,-0.5746175,128.0
-0.3883196,-0.0015249351,-0.5861358,128.0
-0.39934087,-0.0015682158,-0.5976603,128.0
-0.39727008,-0.0015600837,-0.5895362,128.0
-0.38642925,-0.0015175118,-0.56861794,128.0
-0.40635395,-0.0015957563,-0.5929143,128.0
-0.3997527,-0.001569833,-0.57839864,128.0
-0.3841813,-0.0015086839,-0.5512278,128.0
-0.38858566,-0.00152598,-0.55290556,128.0
-0.40879387,-0.0016053377,-0.576831,128.0
-0.4292541,-0.0016856855,-0.6006871,128.0
-0.40647176,-0.0015962189,-0.5641101,128.0
-0.42708138,-0.001677153,-0.5878318,128.0
-0.4108898,-0.0016135686,-0.5609002,128.0
-0.43863615,-0.0017225287,-0.5938706,128.0
-0.4106236,-0.0016125232,-0.55139995,128.0
-0.37525967,-0.0014736487,-0.49980298,128.0
-0.36780408,-0.0014443705,-0.48588723,128.0
-0.38153964,-0.0014983101,-0.49994045,128.0
-0.40020823,-0.0015716219,-0.5201544,128.0
-0.37350276,-0.0014667492,-0.48152038,128.0
-0.38980505,-0.0015307686,-0.4984832,128.0
-0.4038318,-0.0015858518,-0.5122623,128.0
-0.403414,-0.001584211,-0.50761914,128.0
-0.41034356,-0.0016114234,-0.51219654,128.0
-0.40983868,-0.0016094408,-0.5074692,128.0
-0.3847434,-0.0015108914,-0.47258714,128.0
-0.35684344,-0.0014013279,-0.43481845,128.0
-0.36352015,-0.0014275474,-0.43942365,128.0
-0.3602474,-0.0014146953,-0.4320024,128.0
-0.35190335,-0.0013819282,-0.4186427,128.0
-0.36110803,-0.0014180751,-0.42618418,128.0
-0.40336904,-0.0015840344,-0.4722882,128.0
-0.42818603,-0.001681491,-0.4973767,128.0
-0.35843554,-0.0014075801,-0.41306365,128.0
-0.4063374,-0.0015956913,-0.4645678,128.0
-0.3874596,-0.0015215579,-0.4394901,128.0
-0.38918248,-0.0015283236,-0.43796518,128.0
-0.41178212,-0.0016170726,-0.45974857,128.0
-0.39261016,-0.0015417841,-0.43489504,128.0
-0.4363779,-0.0017136607,-0.47957686,128.0
-0.3986497,-0.0015655016,-0.4346723,128.0
-0.41895258,-0.0016452312,-0.45322388,128.0
-0.3781246,-0.0014848993,-0.4058469,128.0
-0.40107307,-0.001575018,-0.42710274,128.0
-0.3920237,-0.0015394812,-0.41419452,128.0
-0.3936472,-0.0015458567,-0.41265184,128.0
